	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
68	VGG19	03_France_ByShape_192_3dim	train	1.5473871245265036	0.9035250380146852	0.9035250380146852	0.9035250380146852	0.9035250091891858
69	VGG19	03_France_ByShape_192_3dim	test	1.9342553576053203	0.8756906077348067	0.8756906077348067	0.8756906077348067	0.8756905603145367
70	VGG19	03_France_ByShape_224_3dim	train	1.6795913768022497	0.8957946734363531	0.8957946734363531	0.8957946734363531	0.8957946441316575
71	VGG19	03_France_ByShape_224_3dim	test	1.9022489127533304	0.8812154696132597	0.8812154696132597	0.8812154696132597	0.881215453806503
72	MobileNet	03_France_ByMeaning_128_3dim	train	1.1801209746711467	0.9129042513203324	0.9129042513203324	0.9129042513203324	0.9129042259363498
73	MobileNet	03_France_ByMeaning_128_3dim	test	12.503645073283806	0.1875	0.1875	0.1875	0.1874999708750031
74	MobileNet	03_France_ByMeaning_160_3dim	train	5.094752313330295	0.6788344565889907	0.6788344565889907	0.6788344565889907	0.6788344123483353
75	MobileNet	03_France_ByMeaning_160_3dim	test	12.33350373635854	0.23295454545454544	0.23295454545454544	0.23295454545454544	0.23295452479611745
76	MobileNet	03_France_ByMeaning_192_3dim	train	3.9062631728599038	0.7531219972389995	0.7534066238275064	0.7531219972389995	0.7532567812623101
77	MobileNet	03_France_ByMeaning_192_3dim	test	15.019134348089045	0.06818181818181818	0.06818181818181818	0.06818181818181818	0.0681818083605983
78	MobileNet	03_France_ByMeaning_224_3dim	train	0.8665311839092945	0.945244948870854	0.945244948870854	0.945244948870854	0.9452449261588696
79	MobileNet	03_France_ByMeaning_224_3dim	test	11.587826815518467	0.2556818181818182	0.2556818181818182	0.2556818181818182	0.2556817687370561
80	SqueezeNet	03_France_ByMeaning_128_3dim	train	9.201463547571324	0.4290746151017257	0.4290746151017257	0.4290746151017257	0.4290745675687869
81	SqueezeNet	03_France_ByMeaning_128_3dim	test	9.2953788692301	0.4232954545454545	0.4232954545454545	0.4232954545454545	0.4232954382896423
82	SqueezeNet	03_France_ByMeaning_160_3dim	train	5.431652338696412	0.6618635957625826	0.6618635957625826	0.6618635957625826	0.6618635524380411
83	SqueezeNet	03_France_ByMeaning_160_3dim	test	6.27323597127741	0.6107954545454546	0.6107954545454546	0.6107954545454546	0.6107954017140649
84	SqueezeNet	03_France_ByMeaning_192_3dim	train	8.830631287709437	0.4521293702260676	0.4521293702260676	0.4521293702260676	0.4521293213094154
85	SqueezeNet	03_France_ByMeaning_192_3dim	test	9.249588890509177	0.4261363636363637	0.4261363636363637	0.4261363636363637	0.4261363487352025
86	SqueezeNet	03_France_ByMeaning_224_3dim	train	5.6998289235692505	0.6461735527903997	0.6461735527903997	0.6461735527903997	0.6461735040264331
87	SqueezeNet	03_France_ByMeaning_224_3dim	test	5.952705730091441	0.6306818181818182	0.6306818181818182	0.6306818181818182	0.6306817653504285
88	Xception	03_France_ByMeaning_128_3dim	train	1.4450222367013432	0.7505603584195801	0.7614841782966563	0.7393531871651213	0.7495868230835582
89	Xception	03_France_ByMeaning_128_3dim	test	15.064924370158806	0.06534090909090909	0.06534090909090909	0.06534090909090909	0.06534089926968921
