	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
129	VGG16	03_France_ByMeaningLarge_192_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
130	VGG16	03_France_ByMeaningLarge_224_3dim	train	9.345645698557618	0.41954988964980666	0.41954988964980666	0.41954988964980666	0.4195498424185816
131	VGG16	03_France_ByMeaningLarge_224_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
132	VGG19	03_France_ByMeaningLarge_128_3dim	train	6.751579727067777	0.5807860323925886	0.5807860323925886	0.5807860323925886	0.5807859842053267
133	VGG19	03_France_ByMeaningLarge_128_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
134	VGG19	03_France_ByMeaningLarge_160_3dim	train	9.361164633443702	0.4192139812572154	0.4192139812572154	0.4192139812572154	0.4192139347517775
135	VGG19	03_France_ByMeaningLarge_160_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
136	VGG19	03_France_ByMeaningLarge_192_3dim	train	9.339507827111687	0.4205576149927597	0.4205576149927597	0.4205576149927597	0.42055756905293523
137	VGG19	03_France_ByMeaningLarge_192_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
138	VGG19	03_France_ByMeaningLarge_224_3dim	train	6.746102400662156	0.5814578499436018	0.5814578499436018	0.5814578499436018	0.581457801851443
139	VGG19	03_France_ByMeaningLarge_224_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
